f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,label
0.0,0.0,0.0,0.341535747051239,-0.1872709840536117,-0.1917570233345031,0.6112488508224487,-0.5591146349906921,-0.298859566450119,0.6973816752433777,-0.8950762152671814,-0.4066056311130523,0.5806057453155518,-1.1383613348007202,-0.4975238442420959,0.3943801522254944,-0.9384740591049194,0.0371147170662879,0.3831508755683899,-1.2998255491256714,0.0095161823555827,0.3847943246364593,-1.2636972665786743,0.0090262908488512,0.3769156336784363,-1.1718322038650513,-0.0027893402148038,0.2051284313201904,-0.978147268295288,0.0338455960154533,0.1895468533039093,-1.4258216619491575,0.0328555852174758,0.1754859387874603,-1.690441012382507,-0.0406906269490718,0.1622183918952942,-1.9150465726852417,-0.1171240285038948,0.0164178442209959,-0.9344993829727172,-0.0110267782583832,0.0066011045128107,-1.346095323562622,-0.0077760308049619,0.0050493809394538,-1.6212093830108645,-0.078596256673336,0.010740210302174,-1.840591549873352,-0.1552444249391555,-0.1780531406402588,-0.8388473987579346,-0.087312527000904,-0.1804672330617904,-1.1563435792922974,-0.0874035581946373,-0.17273810505867,-1.3588480949401855,-0.1232157051563263,-0.1587045043706894,-1.5429096221923828,-0.1683160662651062,2.4812135696411133,0.1894763857126236,2.8460443019866943,2.8421945571899414,2.926320552825928,F
0.0,0.0,0.0,0.2889131009578705,-0.2154572010040283,-0.191317081451416,0.5420235395431519,-0.5406821966171265,-0.3137081265449524,0.625390887260437,-0.8122200965881348,-0.4290112257003784,0.4999927282333374,-1.0116382837295532,-0.5267128944396973,0.2528912425041199,-0.9729721546173096,-0.0886040031909942,0.2786487340927124,-1.293626308441162,-0.1734144836664199,0.2992528975009918,-1.2078335285186768,-0.201506033539772,0.3057739734649658,-1.076518416404724,-0.2267362922430038,0.061703935265541,-0.993375837802887,-0.0969166606664657,0.0206654574722051,-1.42959463596344,-0.1773411035537719,0.0088111730292439,-1.6751736402511597,-0.2832883596420288,0.0038595881778746,-1.9032135009765625,-0.3753685355186462,-0.1189047396183013,-0.9169033765792848,-0.1386098563671112,-0.1565039306879043,-1.308685302734375,-0.2022865563631057,-0.187137484550476,-1.5507164001464844,-0.2987111210823059,-0.1962856501340866,-1.7560157775878906,-0.3809027969837188,-0.2893757224082947,-0.7869097590446472,-0.2064035832881927,-0.3256513178348541,-1.0748047828674316,-0.2520400583744049,-0.3462911546230316,-1.2660380601882937,-0.3064287602901459,-0.3444840610027313,-1.4451884031295776,-0.360819399356842,2.428338527679444,0.5364380478858948,2.92018461227417,2.923344612121582,2.993255138397217,F
0.0,0.0,0.0,0.2995548546314239,-0.201135441660881,-0.2117021977901458,0.5539184808731079,-0.53520268201828,-0.339254230260849,0.627593457698822,-0.8241617679595947,-0.4581954479217529,0.500083327293396,-1.0343536138534546,-0.5613899230957031,0.2847472131252289,-0.96074640750885,-0.1006201952695846,0.2911935746669769,-1.2887645959854126,-0.1944393366575241,0.3098821938037872,-1.2381256818771362,-0.2297990173101425,0.3213411569595337,-1.1295589208602903,-0.2580122947692871,0.0804151818156242,-0.99126797914505,-0.104483351111412,0.0410227440297603,-1.4291296005249023,-0.190736323595047,0.0273966360837221,-1.673048734664917,-0.2999683618545532,0.01926358230412,-1.8958877325057983,-0.3920697569847107,-0.1111088991165161,-0.9235706925392152,-0.1452776044607162,-0.1490113586187362,-1.32015061378479,-0.2177345156669616,-0.1776406615972519,-1.5594303607940674,-0.3211296498775482,-0.184549868106842,-1.754317283630371,-0.4054722189903259,-0.2980925142765045,-0.799157440662384,-0.2139015644788742,-0.3279350399971008,-1.0983442068099976,-0.2691231966018677,-0.3429326713085174,-1.2977815866470337,-0.3310566246509552,-0.3347079455852508,-1.4790959358215332,-0.3886665999889374,2.4232888221740723,0.6832116842269897,2.9245598316192627,2.914215326309204,2.995701789855957,F
0.0,0.0,0.0,0.3159599602222442,-0.2027277797460556,-0.2209267169237136,0.5841077566146851,-0.5358164310455322,-0.3460884094238281,0.6496415734291077,-0.8261839151382446,-0.4606072604656219,0.4751866459846496,-1.0199205875396729,-0.5571216940879822,0.3096936047077179,-0.9712095856666564,-0.081991046667099,0.325230211019516,-1.2832988500595093,-0.168229654431343,0.3398685157299042,-1.2327654361724854,-0.2013030052185058,0.3484369814395904,-1.1356453895568848,-0.2271197736263275,0.1076294034719467,-0.9912099838256836,-0.0769041776657104,0.0704529881477356,-1.410996913909912,-0.147709384560585,0.043586827814579,-1.6490625143051147,-0.2460052073001861,0.033155620098114,-1.8686753511428835,-0.3313625454902649,-0.0809939503669738,-0.9217894077301024,-0.1113518252968788,-0.0995175763964653,-1.2928619384765625,-0.170827254652977,-0.136256068944931,-1.5279260873794556,-0.2606776654720306,-0.1471344828605651,-1.7209949493408203,-0.3361712992191314,-0.2591792941093445,-0.8049198985099792,-0.177456334233284,-0.2805748581886291,-1.0855062007904053,-0.2165448516607284,-0.2973131239414215,-1.2727216482162476,-0.266244113445282,-0.2932208180427551,-1.447422742843628,-0.3156301379203796,2.2910122871398926,0.6754276752471924,2.9274847507476807,2.925710201263428,3.0063931941986084,F
0.0,0.0,0.0,0.3100317716598511,-0.2031341791152954,-0.2131887078285217,0.5717439651489258,-0.5318689942359924,-0.3334738910198211,0.6287581324577332,-0.824459969997406,-0.445923388004303,0.4625941812992096,-1.0349745750427246,-0.5414566993713379,0.3104730546474457,-0.9688292741775512,-0.0553734339773654,0.3170426189899444,-1.2761359214782717,-0.1384821981191635,0.3272248208522796,-1.229387640953064,-0.1731335222721099,0.3341321051120758,-1.1414657831192017,-0.1999782770872116,0.1116618365049362,-0.9923094511032104,-0.0533778108656406,0.0793393552303314,-1.411678671836853,-0.119597278535366,0.0559364520013332,-1.6507612466812134,-0.2186353057622909,0.04982665553689,-1.8756669759750368,-0.3039486110210418,-0.0751474872231483,-0.9265672564506532,-0.0922581478953361,-0.0953345447778701,-1.3015638589859009,-0.1477794796228408,-0.1252214908599853,-1.5372987985610962,-0.2368056029081344,-0.1286918371915817,-1.7328547239303589,-0.3116842210292816,-0.2545948028564453,-0.8110416531562805,-0.1625645607709884,-0.2729955017566681,-1.0952290296554563,-0.1995522230863571,-0.2866371572017669,-1.2839102745056152,-0.2488622665405273,-0.2785431146621704,-1.4604848623275757,-0.2976743876934051,2.3008346557617188,0.7043171525001526,2.919870615005493,2.925004720687866,2.9997894763946533,F
0.0,0.0,0.0,0.3090196251869201,-0.1985222101211547,-0.2209964543581009,0.5730616450309753,-0.533933162689209,-0.3416092991828918,0.6218462586402893,-0.8316782116889954,-0.4515042304992676,0.4446004629135132,-1.037300944328308,-0.5436972975730896,0.3171393275260925,-0.9668149352073668,-0.0696798712015152,0.3234164714813232,-1.2768926620483398,-0.1537762731313705,0.3326663970947265,-1.2225096225738523,-0.1868145167827606,0.3400368392467499,-1.128067135810852,-0.2125639468431472,0.1193110346794128,-0.9908966422080994,-0.0623252913355827,0.0864051580429077,-1.4099458456039429,-0.1279985010623932,0.0635855048894882,-1.6481590270996094,-0.2249475121498108,0.0572252050042152,-1.875712513923645,-0.3092251121997833,-0.0664996653795242,-0.9238396286964417,-0.0958214923739433,-0.0875790417194366,-1.3021454811096191,-0.1485808491706848,-0.1172365844249725,-1.5378177165985107,-0.2337736189365387,-0.1195999234914779,-1.7318768501281738,-0.3070913851261139,-0.2470169365406036,-0.8067964911460876,-0.1616313755512237,-0.2702532112598419,-1.0963878631591797,-0.1966168582439422,-0.290477305650711,-1.288364052772522,-0.2439272552728653,-0.2857428789138794,-1.465302348136902,-0.2915318310260772,2.27078914642334,0.651761531829834,2.9256339073181152,2.926706552505493,3.004619598388672,F
0.0,0.0,0.0,0.2819809019565582,-0.223606064915657,-0.1982729732990265,0.5004519820213318,-0.6151995062828064,-0.284049391746521,0.5540114641189575,-0.9450008869171144,-0.3653085827827453,0.4322069585323334,-1.1728098392486572,-0.4289115369319916,0.2765029072761535,-0.9703184366226196,0.049552883952856,0.2839012145996094,-1.282638430595398,0.0289846789091825,0.3089445531368255,-1.241864800453186,0.0287164598703384,0.3275537192821502,-1.15244460105896,0.0205804519355297,0.1058110743761062,-0.9921346306800842,0.0668456107378006,0.0646792650222778,-1.395248293876648,0.0742724388837814,0.0427764803171157,-1.6293728351593018,0.0026752660050988,0.03184100612998,-1.8396613597869875,-0.0694993212819099,-0.0580868162214756,-0.9346117377281188,0.0410396084189415,-0.0892768576741218,-1.3054485321044922,0.0514259412884712,-0.1215423271059989,-1.548201084136963,-0.0223465953022241,-0.1267568469047546,-1.7471028566360474,-0.097440131008625,-0.2243216782808303,-0.8284870982170105,-0.0167551841586828,-0.2575722634792328,-1.109027862548828,-0.0099835284054279,-0.280855268239975,-1.2945008277893066,-0.0473131462931633,-0.2792788445949554,-1.4664133787155151,-0.0915364921092987,2.523585796356201,0.369426816701889,2.8100383281707764,2.7896695137023926,2.887234687805176,F
0.0,0.0,0.0,0.2792388200759887,-0.2346377372741699,-0.1778986155986786,0.494404137134552,-0.6282801628112793,-0.2544785439968109,0.5470210909843445,-0.958509922027588,-0.3315171599388122,0.4243013262748718,-1.1853209733963013,-0.3916979432106018,0.2678265869617462,-0.9701789617538452,0.0828533843159675,0.279422253370285,-1.278469204902649,0.061631865799427,0.3053025305271148,-1.248175859451294,0.0567173957824707,0.3190297186374664,-1.1719281673431396,0.0466591864824295,0.1006974726915359,-0.9909268617630004,0.0889913067221641,0.0639987140893936,-1.3994171619415283,0.0961642265319824,0.0396800152957439,-1.6342135667800903,0.0207450669258832,0.0229063481092453,-1.845967173576355,-0.0523579679429531,-0.0596498772501945,-0.933947741985321,0.051558282226324,-0.0927886068820953,-1.3127055168151855,0.0605856999754905,-0.1272687017917633,-1.5468722581863403,-0.0130746588110923,-0.1381531506776809,-1.7394936084747314,-0.0859130322933197,-0.2231034189462661,-0.8274753093719482,-0.0165383592247962,-0.2528425753116607,-1.114208102226257,-0.0093881227076053,-0.2730553746223449,-1.3013116121292114,-0.0455219745635986,-0.2729740142822265,-1.4775176048278809,-0.087966114282608,2.5256991386413574,0.4405113458633423,2.804269313812256,2.7884435653686523,2.8993709087371826,F
0.0,0.0,0.0,0.2744797468185425,-0.2249401211738586,-0.1718494147062301,0.4881693720817566,-0.6251509785652161,-0.2465066611766815,0.5335870981216431,-0.9617222547531128,-0.3190153241157532,0.404762864112854,-1.1829570531845093,-0.3741562366485595,0.2594935297966003,-0.9739645719528198,0.0397260673344135,0.2672005891799927,-1.2927594184875488,0.0134193198755383,0.2772175669670105,-1.2455894947052002,0.0126452464610338,0.2826474905014038,-1.1513830423355105,0.003906272817403,0.0815972462296485,-0.995692253112793,0.043982058763504,0.0427803099155426,-1.403503656387329,0.0338143818080425,0.0161770265549421,-1.6357516050338743,-0.046539943665266,-0.0016495988238602,-1.846664309501648,-0.1234031468629837,-0.0873869433999061,-0.9357416033744812,0.0104650389403104,-0.1181975156068801,-1.3086003065109253,0.001296863774769,-0.1578278541564941,-1.5402565002441406,-0.084601953625679,-0.1737386882305145,-1.7268686294555664,-0.1632179766893386,-0.255186915397644,-0.8277374505996704,-0.0501983910799026,-0.2876938581466675,-1.111981987953186,-0.0584287159144878,-0.3113038837909698,-1.3003603219985962,-0.1060689464211463,-0.3145146071910858,-1.473511815071106,-0.1561482548713684,2.512270450592041,0.199715569615364,2.8270294666290283,2.790977001190185,2.9037868976593018,F
0.0,0.0,0.0,0.283413678407669,-0.2321679443120956,-0.1916480660438537,0.4933544397354126,-0.6235009431838989,-0.2656630277633667,0.5431621670722961,-0.9557949900627136,-0.3371611535549164,0.4058405756950378,-1.186320185661316,-0.3889969885349273,0.2754769325256347,-0.9662016034126282,0.1101098209619522,0.2780985534191131,-1.2891684770584106,0.1117822676897049,0.3133197724819183,-1.2644777297973633,0.1201862692832946,0.3403659164905548,-1.194622039794922,0.1146393418312072,0.1060002073645591,-0.9859829545021056,0.1288293004035949,0.0649865940213203,-1.3928009271621704,0.1649145483970642,0.050324972718954,-1.6347734928131104,0.1065956503152847,0.0478002279996871,-1.8626068830490112,0.0414716191589832,-0.0590631254017353,-0.931845724582672,0.1008049845695495,-0.094489648938179,-1.3053120374679563,0.1367353945970535,-0.1231668516993522,-1.550189733505249,0.0776094272732734,-0.1234927326440811,-1.7529523372650146,0.0095555763691663,-0.2251687943935394,-0.8340981602668762,0.0390835106372833,-0.2648346424102783,-1.1100178956985474,0.066097967326641,-0.2857557833194732,-1.2977173328399658,0.0397100523114204,-0.2822050750255584,-1.4683210849761963,0.0022033972200006,2.5051310062408447,0.591237485408783,2.791013479232788,2.768664121627808,2.852989196777344,F
0.0,0.0,0.0,0.2963310778141022,-0.244217962026596,-0.1793340444564819,0.5116715431213379,-0.6441949605941772,-0.2496579140424728,0.5606240034103394,-0.9842851758003236,-0.3217728435993194,0.4153692722320556,-1.242066502571106,-0.3805100321769714,0.308330237865448,-0.9661075472831726,0.131163865327835,0.3025030493736267,-1.290422439575195,0.1150980442762374,0.3345319628715515,-1.3164840936660769,0.0993135273456573,0.3583554029464721,-1.2891485691070557,0.0781453177332878,0.132143884897232,-0.9819568991661072,0.1352547705173492,0.0934925377368927,-1.4026745557785034,0.1515067964792251,0.0800764933228492,-1.6578640937805176,0.0664236769080162,0.0832035169005394,-1.8925018310546875,-0.0143282609060406,-0.0416706092655658,-0.932343065738678,0.0913462117314338,-0.0759408771991729,-1.3228116035461426,0.1026561930775642,-0.0964187681674957,-1.5760809183120728,0.0190710332244634,-0.0884433314204216,-1.7858936786651611,-0.0623607002198696,-0.2190672606229782,-0.8410346508026123,0.0156151792034506,-0.2470563203096389,-1.1294907331466677,0.0182618964463472,-0.2600510418415069,-1.3236467838287354,-0.0259711164981126,-0.2496024519205093,-1.5001977682113647,-0.0743084102869033,2.496722221374512,1.5641343593597412,2.770211696624756,2.765815496444702,2.8726115226745605,F
0.0,0.0,0.0,0.3404348790645599,-0.1570957899093628,-0.1728341281414032,0.6350165605545044,-0.5185582041740417,-0.2431492805480957,0.6876550316810608,-0.8351545929908752,-0.3043779134750366,0.4831180274486542,-0.9741970300674438,-0.3453249633312225,0.3526091575622558,-0.934441864490509,-0.0120546435937285,0.3787027597427368,-1.2497502565383911,-0.0453943349421024,0.4271078407764435,-1.1701900959014893,-0.0361664742231369,0.4524890780448913,-1.0390387773513794,-0.0338867269456386,0.1618764400482177,-0.9868080615997314,-0.0012801429256796,0.126594603061676,-1.4119912385940552,-0.0158533621579408,0.1330568641424179,-1.651206135749817,-0.0821849033236503,0.1292258650064468,-1.8564330339431765,-0.1488416939973831,-0.0178773589432239,-0.9548707008361816,-0.0246010199189186,-0.0281103812158107,-1.3553296327590942,-0.0339216701686382,-0.0403740331530571,-1.6052696704864502,-0.1084989011287689,-0.0481065660715103,-1.7959249019622805,-0.1778735220432281,-0.1957200169563293,-0.8793120384216309,-0.0760129913687706,-0.202162891626358,-1.1954607963562012,-0.0778312236070633,-0.214910477399826,-1.3986766338348389,-0.1163109093904495,-0.2132697701454162,-1.5713855028152466,-0.1606163829565048,2.1520066261291504,0.4214553534984588,2.87055778503418,2.8487253189086914,2.930480718612671,F
0.0,0.0,0.0,0.3214880526065826,-0.1629238873720169,-0.1926931589841842,0.5927249193191528,-0.5285384058952332,-0.2832853198051452,0.635669469833374,-0.8520466685295105,-0.3654394447803497,0.4612820744514465,-1.036096453666687,-0.4305248558521271,0.3570235073566437,-0.9345729947090148,-0.0362706147134304,0.3823986053466797,-1.2421482801437378,-0.0838585644960403,0.4144366681575775,-1.166617751121521,-0.0899251624941825,0.4225420355796814,-1.04332435131073,-0.1001200452446937,0.1700414270162582,-0.985091745853424,-0.0259985029697418,0.1475742012262344,-1.3982561826705933,-0.0549136437475681,0.1512426137924194,-1.632451415061951,-0.1351034343242645,0.1461886167526245,-1.8389713764190676,-0.2125191390514373,-0.0047021005302667,-0.9532134532928468,-0.0514675602316856,-0.0086932769045233,-1.3400499820709229,-0.0683893784880638,-0.0232433099299669,-1.5888155698776243,-0.1485966444015503,-0.0362285561859607,-1.7811291217803955,-0.2255338579416275,-0.1788710206747055,-0.8748582601547241,-0.1067170798778534,-0.1755694299936294,-1.1898810863494873,-0.1183601915836334,-0.1897259056568145,-1.3947322368621826,-0.1633619666099548,-0.1923402845859527,-1.5710244178771973,-0.2138362526893615,2.2729363441467285,0.3648051023483276,2.8634068965911865,2.839359760284424,2.926474094390869,F
0.0,0.0,0.0,0.3184594213962555,-0.1541680097579956,-0.2112945765256881,0.5888504385948181,-0.5101171731948853,-0.3152447640895843,0.6453670859336853,-0.8261470794677734,-0.410008430480957,0.4955953657627105,-1.0225547552108765,-0.4865466058254242,0.3559784293174743,-0.9349795579910278,-0.0357286296784877,0.386563241481781,-1.2485231161117554,-0.0808999612927436,0.4071324169635772,-1.1734689474105835,-0.0868970826268196,0.4102638363838196,-1.0512349605560305,-0.0977995172142982,0.166890799999237,-0.9857953190803528,-0.0187300164252519,0.1528128385543823,-1.400510311126709,-0.0407808125019073,0.1512577384710312,-1.634062647819519,-0.1167404577136039,0.1478636562824249,-1.8423495292663572,-0.1916985660791397,-0.0094037149101495,-0.9549254179000854,-0.040276251733303,-0.0145638594403862,-1.3412379026412964,-0.0481003075838089,-0.0322120152413845,-1.5870918035507202,-0.1188645437359809,-0.0422548800706863,-1.779296875,-0.1913317739963531,-0.1830017566680908,-0.8792796730995178,-0.0944798290729522,-0.1831770837306976,-1.1910983324050903,-0.0982274785637855,-0.1963984072208404,-1.3899235725402832,-0.1348438560962677,-0.1960168927907943,-1.5647640228271484,-0.1797775328159332,2.3398213386535645,0.31369748711586,2.864665508270264,2.8423991203308105,2.9361085891723637,F
0.0,0.0,0.0,0.3227634727954864,-0.1521922349929809,-0.2121611386537552,0.5994501113891602,-0.4961634576320648,-0.3267067670822143,0.6700596213340759,-0.8056337237358093,-0.4343320727348327,0.5401504039764404,-1.01974618434906,-0.5251560807228088,0.3774677217006683,-0.9224519729614258,-0.0420116558670997,0.415542870759964,-1.2373342514038086,-0.0908357203006744,0.4396692514419555,-1.165723204612732,-0.101246602833271,0.4469255208969116,-1.0521228313446045,-0.1164104118943214,0.1920866966247558,-0.9809053540229796,-0.0303841400891542,0.1868448257446289,-1.4003217220306396,-0.0542895831167697,0.1871200501918792,-1.6416734457015991,-0.1334857642650604,0.185496300458908,-1.8566232919692995,-0.2126437723636627,0.0167487524449825,-0.9583189487457277,-0.0570888072252273,0.0188739337027072,-1.3505340814590454,-0.063459612429142,0.0038067665882408,-1.6045644283294678,-0.1350210160017013,-0.0031384769827127,-1.805537462234497,-0.2115479707717895,-0.1573065221309662,-0.8867549896240234,-0.116531454026699,-0.1537950932979583,-1.2045189142227173,-0.119789682328701,-0.1657842099666595,-1.407685399055481,-0.1563816368579864,-0.1629359722137451,-1.5868738889694214,-0.2034156322479248,2.3832359313964844,0.4067402780056,2.8643341064453125,2.838881731033325,2.9336721897125244,F
0.0,0.0,0.0,0.3268767595291137,-0.1377563029527664,-0.198761761188507,0.6104467511177063,-0.4822324216365814,-0.3011858463287353,0.6872785687446594,-0.7919290065765381,-0.395589530467987,0.5503638982772827,-0.9809366464614868,-0.4715531468391418,0.3803942203521728,-0.920674443244934,-0.0435031689703464,0.4253101944923401,-1.238356351852417,-0.083763338625431,0.4453162848949432,-1.1496460437774658,-0.0842654332518577,0.4465068876743316,-1.0231356620788574,-0.0935835093259811,0.1947409957647323,-0.9802684783935548,-0.033845480531454,0.1906706541776657,-1.3982224464416504,-0.0533425509929657,0.1902337223291397,-1.6340813636779783,-0.1270666420459747,0.1843572407960891,-1.840917706489563,-0.2031719386577606,0.0179231017827987,-0.9551436901092528,-0.0592890307307243,0.0223627053201198,-1.3455829620361328,-0.0638460740447044,0.0078617269173264,-1.5929749011993408,-0.1350206881761551,-9.875141404336318e-05,-1.7878727912902832,-0.210382655262947,-0.1573337763547897,-0.8827590942382812,-0.1153075248003006,-0.154733121395111,-1.195681929588318,-0.1175435110926628,-0.1673744767904281,-1.3951830863952637,-0.1549185812473297,-0.1663408428430557,-1.5712586641311646,-0.2022023350000381,2.359151124954224,0.2927208244800567,2.8618552684783936,2.8277313709259038,2.923640489578247,F
0.0,0.0,0.0,0.2847704589366913,-0.1326469779014587,-0.2900252342224121,0.4848683476448059,-0.4658358991146087,-0.4397277534008026,0.481533408164978,-0.7755036354064941,-0.5718396306037903,0.3155878484249115,-1.0318540334701538,-0.6900979280471802,0.3173072636127472,-0.938415825366974,-0.0858620852231979,0.3492040932178497,-1.2299683094024658,-0.1568173617124557,0.3365776240825653,-1.195017695426941,-0.1913251727819442,0.3069871962070465,-1.0900752544403076,-0.22316974401474,0.1028509587049484,-0.9935222268104552,-0.048277348279953,0.0913702026009559,-1.4154623746871948,-0.0930685251951217,0.0485519878566265,-1.6740247011184692,-0.1978284269571304,0.0019018279854208,-1.9010167121887207,-0.2929129898548126,-0.0896346271038055,-0.94971364736557,-0.0568957813084125,-0.1286040544509887,-1.3352903127670288,-0.085469864308834,-0.159249946475029,-1.5918370485305786,-0.1733488887548446,-0.188065618276596,-1.7901712656021118,-0.2584763169288635,-0.2680775821208954,-0.8371824026107788,-0.1035905480384826,-0.2960359156131744,-1.1492455005645752,-0.1317051649093628,-0.3216185867786407,-1.3500144481658936,-0.1794579327106475,-0.3459337055683136,-1.522322177886963,-0.2299673706293106,2.373438835144043,0.6875300407409668,2.82502555847168,2.853151798248291,2.9702670574188232,F
0.0,0.0,0.0,0.3032983243465423,-0.1638038605451584,-0.2781333327293396,0.5268603563308716,-0.5078223347663879,-0.4428425133228302,0.5768719911575317,-0.8106792569160461,-0.5947698950767517,0.4155502319335937,-1.0605874061584473,-0.7307359576225281,0.2512897551059723,-0.9606041312217712,-0.0954732075333595,0.2640843093395233,-1.2413103580474854,-0.1647624969482422,0.2925930023193359,-1.1510728597640991,-0.1980660408735275,0.2928103506565094,-1.0213992595672607,-0.2332798689603805,0.0315308906137943,-0.9969881772994996,-0.0708238929510116,-0.0302630010992288,-1.3920739889144895,-0.1123099401593208,-0.0765915736556053,-1.633941650390625,-0.2131188362836837,-0.1297973841428756,-1.857817888259888,-0.3133020401000976,-0.1565331667661667,-0.9416440725326538,-0.0901145562529563,-0.2250548005104065,-1.3070333003997805,-0.0983191132545471,-0.2651618123054504,-1.5515915155410769,-0.1681414395570755,-0.3043076992034912,-1.7470732927322388,-0.2527730464935303,-0.3227733373641968,-0.8268416523933411,-0.1493498384952545,-0.3757366836071014,-1.1317851543426514,-0.1555615365505218,-0.4052174389362335,-1.3242188692092896,-0.1901790648698806,-0.4291218519210815,-1.49853515625,-0.2404971718788147,2.4339542388916016,0.5684292912483215,2.840840578079224,2.830970764160156,2.9345850944519043,F
0.0,0.0,0.0,0.3259481489658355,-0.1100814566016197,-0.2847538292407989,0.5843271613121033,-0.4407405257225036,-0.4341553449630737,0.6389020085334778,-0.7474874258041382,-0.5639970302581787,0.4829860031604767,-0.9781243801116944,-0.679487943649292,0.3679525554180145,-0.930657148361206,-0.1083686575293541,0.4013862609863281,-1.218727469444275,-0.1720213592052459,0.3939079046249389,-1.1706626415252686,-0.2054087966680526,0.3629170954227447,-1.061584711074829,-0.2402341514825821,0.1462834626436233,-0.9867737889289856,-0.0698145702481269,0.1282519549131393,-1.396593451499939,-0.1153210625052452,0.0983518362045288,-1.659393310546875,-0.2241983264684677,0.0633703991770744,-1.8782238960266116,-0.3263352215290069,-0.0574215538799762,-0.9525765180587769,-0.0709319710731506,-0.0882951542735099,-1.3269293308258057,-0.09567391872406,-0.1035893708467483,-1.593255877494812,-0.184919849038124,-0.118194930255413,-1.790745496749878,-0.2750326097011566,-0.2453828752040863,-0.8563832640647888,-0.109277419745922,-0.271106868982315,-1.1714391708374023,-0.1318582147359848,-0.2747447788715362,-1.3665003776550293,-0.1787645667791366,-0.2772526741027832,-1.521190524101257,-0.2321600317955017,2.352891445159912,0.627056360244751,2.8301761150360107,2.8385727405548096,2.924386739730835,F
0.0,0.0,0.0,0.337849885225296,-0.1197772473096847,-0.2458100318908691,0.6253194808959961,-0.4127384722232818,-0.398790180683136,0.736871063709259,-0.7025651335716248,-0.5433999300003052,0.6216378808021545,-0.9603140950202942,-0.672844409942627,0.3834881484508514,-0.91318678855896,-0.0854228138923645,0.4590292572975158,-1.1850240230560305,-0.1620449274778366,0.4921749532222748,-1.1216890811920166,-0.1954341828823089,0.4960159659385681,-1.0103967189788818,-0.2255065590143203,0.1811390519142151,-0.9802817702293396,-0.0789432153105735,0.1870476454496383,-1.3860533237457275,-0.1359451115131378,0.1794263273477554,-1.6362727880477903,-0.2344068586826324,0.165206953883171,-1.8445725440979004,-0.3262338936328888,-0.0145299136638641,-0.95355486869812,-0.1134136915206909,-0.0137130608782172,-1.3437494039535522,-0.1468593478202819,-0.0076502566225826,-1.597976565361023,-0.2218320816755294,-0.0028114903252571,-1.792417049407959,-0.3004070520401001,-0.202412724494934,-0.8628920912742615,-0.1833277642726898,-0.2013852894306183,-1.1875520944595337,-0.2076557129621505,-0.1879000514745712,-1.383735179901123,-0.2448610365390777,-0.1664273738861084,-1.5512094497680664,-0.2918343544006347,2.4195306301116943,0.7686692476272583,2.8812143802642822,2.896494150161743,2.964446544647217,F
0.0,0.0,0.0,0.3517696559429168,-0.1351111531257629,-0.2535664141178131,0.6390971541404724,-0.4618829190731048,-0.4031113982200622,0.7454573512077332,-0.7665929794311523,-0.5422201156616211,0.6406828761100769,-1.0445456504821775,-0.6673999428749084,0.4049801826477051,-0.907774031162262,-0.0836058929562568,0.4728545546531677,-1.1774961948394775,-0.1569314748048782,0.5152437090873718,-1.1058799028396606,-0.1887277960777282,0.5303044319152832,-0.9862695932388306,-0.2193863093852996,0.1865638941526413,-0.9799319505691528,-0.0701629519462585,0.1757906824350357,-1.382789134979248,-0.1212387159466743,0.1589805036783218,-1.630618929862976,-0.2241360992193222,0.1358356475830078,-1.853427052497864,-0.3224102854728699,-0.014073446393013,-0.9588027596473694,-0.0986145213246345,-0.0246344599872827,-1.3440186977386477,-0.1238515749573707,-0.0301519278436899,-1.5974078178405762,-0.2063847333192825,-0.0368820987641811,-1.798192262649536,-0.2947992384433746,-0.2064653187990188,-0.8762022256851196,-0.1624501794576645,-0.2107033878564834,-1.1899776458740234,-0.1833290457725525,-0.2076755911111831,-1.3888224363327026,-0.2275882065296173,-0.1972915679216385,-1.5650475025177002,-0.2826815247535705,2.4696028232574463,0.7724273800849915,2.8594582080841064,2.8471169471740723,2.943218946456909,F
